__metadata,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,AREA,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~409')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~409')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~409,409,JJ,03,20,03/20,12,60,1942,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1325,1325,ST,6.80,9010.00,3021.00,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~410')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~410')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~410,410,JJ,03,20,03/20,12,60,1942,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1411,1411,ST,6.80,9594.80,3217.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~411')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~411')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~411,411,JJ,04,01,04/01,13,61,1966,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1517,1517,ST,6.80,10315.60,3458.76,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~412')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~412')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~412,412,JJ,04,01,04/01,13,61,1961,3,02,South,12,JJ-F13,1kg Strawberry Muesli,1668,1668,ST,6.80,11342.40,3803.04,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~413')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~413')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~413,413,JJ,04,01,04/01,13,61,1961,2,02,South,12,JJ-F13,1kg Strawberry Muesli,1393,1393,ST,6.80,9472.40,3176.04,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~414')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~414')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~414,414,JJ,04,01,04/01,13,61,1961,1,02,South,12,JJ-F13,1kg Strawberry Muesli,1714,1714,ST,6.80,11655.20,3907.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~415')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~415')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~415,415,JJ,04,01,04/01,13,61,1964,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1555,1555,ST,6.80,10574.00,3545.40,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~416')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~416')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~416,416,JJ,04,01,04/01,13,61,1964,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1538,1538,ST,6.80,10458.40,3506.64,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~417')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~417')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~417,417,JJ,04,02,04/02,13,62,1995,1,02,West,10,JJ-F13,1kg Strawberry Muesli,1407,1407,ST,6.80,9567.60,3207.96,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~418')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~418')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~418,418,JJ,04,02,04/02,13,62,1995,2,02,West,10,JJ-F13,1kg Strawberry Muesli,1614,1614,ST,6.80,10975.20,3679.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~419')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~419')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~419,419,JJ,04,02,04/02,13,62,1995,3,02,West,10,JJ-F13,1kg Strawberry Muesli,1523,1523,ST,6.80,10356.40,3472.44,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~420')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~420')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~420,420,JJ,04,02,04/02,13,62,1984,1,02,South,10,JJ-F13,1kg Strawberry Muesli,1747,1747,ST,6.80,11879.60,3983.16,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~421')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~421')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~421,421,JJ,04,02,04/02,13,62,1984,2,02,South,10,JJ-F13,1kg Strawberry Muesli,1625,1625,ST,6.80,11050.00,3705.00,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~422')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~422')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~422,422,JJ,04,02,04/02,13,62,1984,3,02,South,10,JJ-F13,1kg Strawberry Muesli,1363,1363,ST,6.80,9268.40,3107.64,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~423')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~423')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~423,423,JJ,04,02,04/02,13,62,1996,1,02,North,10,JJ-F13,1kg Strawberry Muesli,1489,1489,ST,6.80,10125.20,3394.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~424')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~424')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~424,424,JJ,04,02,04/02,13,62,1996,2,02,North,10,JJ-F13,1kg Strawberry Muesli,1687,1687,ST,6.80,11471.60,3846.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~425')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~425')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~425,425,JJ,04,02,04/02,13,62,1996,3,02,North,10,JJ-F13,1kg Strawberry Muesli,1564,1564,ST,6.80,10635.20,3565.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~426')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~426')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~426,426,JJ,04,02,04/02,13,62,1990,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1360,1360,ST,6.80,9248.00,3100.80,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~427')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~427')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~427,427,JJ,04,02,04/02,13,62,1990,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1536,1536,ST,6.80,10444.80,3502.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~428')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~428')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~428,428,JJ,04,02,04/02,13,62,1988,2,02,South,12,JJ-F13,1kg Strawberry Muesli,1489,1489,ST,6.80,10125.20,3394.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~429')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~429')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~429,429,JJ,04,02,04/02,13,62,1988,1,02,South,12,JJ-F13,1kg Strawberry Muesli,1700,1700,ST,6.80,11560.00,3876.00,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~430')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~430')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~430,430,JJ,04,02,04/02,13,62,1986,1,02,South,12,JJ-F13,1kg Strawberry Muesli,1528,1528,ST,6.80,10390.40,3483.84,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~431')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~431')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~431,431,JJ,04,02,04/02,13,62,1986,2,02,South,12,JJ-F13,1kg Strawberry Muesli,1683,1683,ST,6.80,11444.40,3837.24,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~432')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~432')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~432,432,JJ,04,02,04/02,13,62,1986,3,02,South,12,JJ-F13,1kg Strawberry Muesli,1654,1654,ST,6.80,11247.20,3771.12,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~433')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~433')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~433,433,JJ,04,02,04/02,13,62,1993,3,02,West,12,JJ-F13,1kg Strawberry Muesli,1564,1564,ST,6.80,10635.20,3565.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~434')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~434')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~434,434,JJ,04,02,04/02,13,62,1993,2,02,West,12,JJ-F13,1kg Strawberry Muesli,1392,1392,ST,6.80,9465.60,3173.76,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~435')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~435')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~435,435,JJ,04,02,04/02,13,62,1993,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1718,1718,ST,6.80,11682.40,3917.04,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~436')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~436')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~436,436,JJ,04,03,04/03,13,63,2006,1,02,North,10,JJ-F13,1kg Strawberry Muesli,1641,1641,ST,6.80,11158.80,3741.48,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~437')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~437')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~437,437,JJ,04,03,04/03,13,63,2006,2,02,North,10,JJ-F13,1kg Strawberry Muesli,1546,1546,ST,6.80,10512.80,3524.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~438')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~438')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~438,438,JJ,04,03,04/03,13,63,2006,3,02,North,10,JJ-F13,1kg Strawberry Muesli,1447,1447,ST,6.80,9839.60,3299.16,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~439')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~439')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~439,439,JJ,04,03,04/03,13,63,2003,3,02,West,12,JJ-F12,1kg Blueberry Muesli,648,648,ST,6.50,4212.00,1470.96,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~440')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~440')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~440,440,JJ,04,03,04/03,13,63,1997,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1536,1536,ST,6.50,9984.00,3486.72,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~441')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~441')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~441,441,JJ,04,03,04/03,13,63,1997,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1838,1838,ST,6.50,11947.00,4172.26,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~442')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~442')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~442,442,JJ,04,03,04/03,13,63,1997,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1671,1671,ST,6.50,10861.50,3793.17,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~443')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~443')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~443,443,JJ,04,03,04/03,13,63,2003,2,02,West,12,JJ-F12,1kg Blueberry Muesli,1806,1806,ST,6.50,11739.00,4099.62,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~444')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~444')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~444,444,JJ,04,03,04/03,13,63,1999,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1647,1647,ST,6.80,11199.60,3755.16,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~445')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~445')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~445,445,JJ,04,03,04/03,13,63,2003,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1477,1477,ST,6.80,10043.60,3367.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~446')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~446')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~446,446,JJ,04,03,04/03,13,63,1999,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1619,1619,ST,6.80,11009.20,3691.32,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~447')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~447')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~447,447,JJ,04,03,04/03,13,63,1999,3,02,North,12,JJ-F13,1kg Strawberry Muesli,1757,1757,ST,6.80,11947.60,4005.96,EUR
